"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106"
"4.3","4.2","4.5","4.3","4.3","4.5","2.0","4.2","4.4","17","33","50",NA,NA,"Experiential Entrepreneurship (201730: Spring 2017)","Benali, Amine","09","Experiential Entrepreneurship","32787","BUSN","18","17","0","Business Administration","1101","3.5","3.7","3.6","3.6","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","3.2","2.2","3.6","3.8","3.9","3.9","3.4","3.6","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.6","3.9","3.5","3.8","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.0","3.4","3.3","3.6","4.2","3.6","3.4","3.8","3.2","4.3","3.3","3.8","3.8","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","3.6","4.2","4.4","41",NA,"29","18",NA,"Experiential Entrepreneurship (201730: Spring 2017)","McCarty, Paulette","09","Experiential Entrepreneurship","32787","BUSN","18","17","0","Business Administration","1101","3.5","3.7","3.5","2.6","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","3.2","2.2","3.6","3.8","3.9","3.9","3.4","3.6","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.6","3.9","3.5","3.8","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","3.7","3.4","3.1","3.4","3.6","3.4","3.1","3.3","3.1","3.9","3.4","3.6","3.7","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","2.6","4.2","4.4","41",NA,"29","18",NA,"Experiential Entrepreneurship (201730: Spring 2017)","McCarty, Paulette","10","Experiential Entrepreneurship","33466","BUSN","16","14","0","Business Administration","1101","3.7","4.2","3.9","3.4","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","4.0","3.1","3.8","3.9","3.8","4.1","3.5","3.7","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.9","4.3","4.3","4.2","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","3.8","4.2","3.8","4.0","3.8","3.7","4.2","3.8","3.3","4.3","4.0","4.0","3.7","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","3.4","4.2","4.4","7","50","21","21",NA,"Experiential Entrepreneurship (201730: Spring 2017)","Shimer, William","10","Experiential Entrepreneurship","33466","BUSN","16","14","0","Business Administration","1101","3.7","4.2","3.9","3.7","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","4.0","3.1","3.8","3.9","3.8","4.1","3.5","3.7","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.9","4.3","4.3","4.2","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","3.9","3.9","3.9","4.1","4.1","3.7","3.9","3.9","3.4","4.2","3.9","4.2","4.1","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","3.7","4.2","4.4","7","50","21","21",NA,"Experiential Entrepreneurship (201730: Spring 2017)","McCarty, Paulette","11","Experiential Entrepreneurship","34507","BUSN","12","11","0","Business Administration","1101","3.5","4.1","3.7","3.3","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","3.8","2.8","3.9","3.5","3.5","3.5","3.6","3.5","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.9","4.1","4.5","4.0","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","3.8","3.9","3.8","3.8","3.7","3.7","3.6","3.6","3.3","3.9","3.6","3.5","3.8","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","3.3","4.2","4.4","9","45","45",NA,NA,"Experiential Entrepreneurship (201730: Spring 2017)","Matthews, William","11","Experiential Entrepreneurship","34507","BUSN","12","11","0","Business Administration","1101","3.5","4.1","4.2","4.2","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","3.8","2.8","3.9","3.5","3.5","3.5","3.6","3.5","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.9","4.1","4.5","4.0","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.3","4.0","4.2","4.2","4.2","4.0","4.2","4.2","3.9","4.3","4.0","4.5","4.5","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","4.2","4.2","4.4","9","45","45",NA,NA,"Experiential Entrepreneurship (201730: Spring 2017)","McCarty, Paulette","12","Experiential Entrepreneurship","34508","BUSN","17","15","0","Business Administration","1101","3.5","3.7","4.0","2.8","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","3.9","3.0","3.8","3.6","3.1","3.5","3.8","3.5","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.6","3.7","3.9","3.5","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.2","4.2","4.2","4.2","4.4","4.0","4.0","3.7","3.5","4.2","3.7","4.0","3.8","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","2.8","4.2","4.4","40","40",NA,"13",NA,"Experiential Entrepreneurship (201730: Spring 2017)","Shimer, William","12","Experiential Entrepreneurship","34508","BUSN","17","15","0","Business Administration","1101","3.5","3.7","3.9","3.7","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","3.9","3.0","3.8","3.6","3.1","3.5","3.8","3.5","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.6","3.7","3.9","3.5","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.1","3.7","4.0","4.1","4.1","3.5","3.4","3.4","3.3","4.4","3.8","4.1","4.3","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","3.7","4.2","4.4","40","40",NA,"13",NA,"Experiential Entrepreneurship (201730: Spring 2017)","McCarty, Paulette","13","Experiential Entrepreneurship","34974","BUSN","18","18","0","Business Administration","1101","4.2","4.3","4.0","3.8","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","4.4","2.8","4.4","4.3","4.3","4.6","3.9","4.4","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.3","4.5","4.4","4.2","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.1","4.1","4.0","4.1","4.3","4.1","4.0","4.0","3.6","4.1","4.0","4.0","4.1","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","3.8","4.2","4.4","11","44","28","17",NA,"Experiential Entrepreneurship (201730: Spring 2017)","Steere, Robert","13","Experiential Entrepreneurship","34974","BUSN","18","18","0","Business Administration","1101","4.2","4.3","4.4","4.6","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","4.4","2.8","4.4","4.3","4.3","4.6","3.9","4.4","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.3","4.5","4.4","4.2","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.6","4.4","4.4","4.4","4.6","4.4","4.1","4.1","4.1","4.4","4.3","4.4","4.6","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","4.6","4.2","4.4","11","44","28","17",NA,"Experiential Entrepreneurship (201730: Spring 2017)","McCarty, Paulette","14","Experiential Entrepreneurship","34975","BUSN","13","9","0","Business Administration","1101","3.3","3.4","3.6","2.9","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","3.7","3.4","3.9","3.2","2.7","2.9","3.5","3.3","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","2.8","3.4","3.9","3.4","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","3.8","3.7","4.0","4.0","4.0","3.5","3.2","3.0","2.8","4.2","3.3","4.0","3.7","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","2.9","4.2","4.4","22",NA,"33","11","22","Experiential Entrepreneurship (201730: Spring 2017)","Shimer, William","14","Experiential Entrepreneurship","34975","BUSN","13","9","0","Business Administration","1101","3.3","3.4","3.5","3.4","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","3.7","3.4","3.9","3.2","2.7","2.9","3.5","3.3","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","2.8","3.4","3.9","3.4","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","3.2","3.6","3.6","3.8","3.9","3.3","2.9","3.3","2.8","3.7","3.6","3.8","3.9","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","3.4","4.2","4.4","22",NA,"33","11","22","Personal Skill Dev - Business (201730: Spring 2017)","Scudder, Caitlyn","01","Personal Skill Dev - Business","30007","BUSN","25","15","0","Business Administration","1102","3.8","3.8","4.4","4.5","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","3.9","3.7","3.9","3.8","3.9","4.2","4.1","3.1","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.7","3.9","3.7","3.7","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.4","4.5","4.3","4.4","4.5","4.3","4.2","4.3","4.3","4.4","4.3","4.4","4.5","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.2","4.4","73","13","7",NA,"7","Personal Skill Dev - Business (201730: Spring 2017)","Parker, Lauren","02","Personal Skill Dev - Business","30008","BUSN","25","15","0","Business Administration","1102","3.9","3.9","4.4","4.5","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","4.1","3.1","4.2","3.8","4.1","4.3","4.0","3.3","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.7","4.1","3.9","3.8","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.5","4.4","4.5","4.4","4.4","4.4","4.3","4.5","4.5","4.6","4.4","4.5","4.5","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.2","4.4","80","7","13",NA,NA,"Personal Skill Dev - Business (201730: Spring 2017)","Parker, Lauren","03","Personal Skill Dev - Business","30038","BUSN","26","12","0","Business Administration","1102","3.7","3.9","4.2","4.2","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","3.6","3.6","3.8","3.8","3.9","4.0","3.7","3.2","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.8","3.9","4.0","3.9","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.3","4.3","4.3","4.1","4.3","4.2","3.9","4.3","4.2","4.3","4.0","4.3","4.3","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","4.2","4.2","4.4","83","8","8",NA,NA,"Personal Skill Dev - Business (201730: Spring 2017)","Scudder, Caitlyn","05","Personal Skill Dev - Business","30028","BUSN","27","14","0","Business Administration","1102","4.3","4.5","4.5","4.4","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","4.4","3.8","4.6","4.6","4.6","4.5","4.5","3.6","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.5","4.5","4.5","4.4","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.5","4.4","4.5","4.4","4.6","4.7","4.2","4.4","4.5","4.6","4.5","4.4","4.6","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","4.4","4.2","4.4",NA,NA,"79","14",NA,"Personal Skill Dev - Business (201730: Spring 2017)","Parker, Lauren","07","Personal Skill Dev - Business","30107","BUSN","25","12","0","Business Administration","1102","3.7","3.6","4.6","4.6","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","4.3","3.4","4.0","3.7","3.7","3.8","3.8","3.0","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.6","3.6","3.7","3.6","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.6","4.6","4.6","4.6","4.7","4.7","4.7","4.7","4.7","4.7","4.7","4.6","4.4","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","4.6","4.2","4.4","83","17",NA,NA,NA,"Personal Skill Dev - Business (201730: Spring 2017)","Scudder, Caitlyn","08","Personal Skill Dev - Business","30197","BUSN","26","17","0","Business Administration","1102","3.4","3.4","4.4","4.4","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","4.0","2.1","3.6","3.4","3.9","4.1","3.9","2.5","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.1","3.5","3.4","3.4","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.5","4.5","4.5","4.5","4.5","3.8","4.3","4.4","4.2","4.7","4.3","4.3","4.5","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","4.3","4.2","4.4","94","6",NA,NA,NA,"Personal Skill Dev - Business (201730: Spring 2017)","Duchardt, Diane","09","Personal Skill Dev - Business","30046","BUSN","28","13","0","Business Administration","1102","3.8","3.8","4.6","4.2","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","3.9","3.4","4.2","3.9","3.9","4.1","4.3","2.7","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.6","3.8","3.9","4.0","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.7","4.6","4.8","4.6","4.7","4.5","4.4","4.7","4.3","4.6","4.6","4.4","4.7","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","4.2","4.2","4.4","92",NA,"8",NA,NA,"Personal Skill Dev - Business (201730: Spring 2017)","Stivers, Sara","09","Personal Skill Dev - Business","30046","BUSN","28","13","0","Business Administration","1102","3.8","3.8","4.4","4.0","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","3.9","3.4","4.2","3.9","3.9","4.1","4.3","2.7","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.6","3.8","3.9","4.0","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.7","4.8","4.5","4.5","4.6","4.4","4.4","4.3","4.2","4.3","4.3","4.3","4.4","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","4.0","4.2","4.4","92",NA,"8",NA,NA,"Personal Skill Dev - Business (201730: Spring 2017)","Scudder, Caitlyn","10","Personal Skill Dev - Business","38259","BUSN","27","14","0","Business Administration","1102","3.8","3.9","4.3","4.3","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","3.9","3.4","4.1","3.7","3.8","4.1","3.9","3.6","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.7","4.0","3.8","3.9","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.4","4.4","4.4","4.4","4.4","4.2","4.3","4.4","4.2","4.3","4.1","3.9","4.2","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","4.3","4.2","4.4","71","21","7",NA,NA,"Prof Development for Co-op (201730: Spring 2017)","Shea, Margaret","01","Prof Development for Co-op","30120","BUSN","26","15","0","Business Administration","1103","4.6","4.7","4.9","4.8","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","4.2","4.4","4.7","4.7","4.7","4.7","4.7","4.3","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.7","4.7","4.7","4.6","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.9","4.9","4.9","4.9","4.9","4.8","4.9","4.9","4.9","4.9","4.9","4.9","4.9","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.2","4.4","73","13","7",NA,"7","Prof Development for Co-op (201730: Spring 2017)","Dropkin-Mackey, Andrea","02","Prof Development for Co-op","30119","BUSN","32","17","0","Business Administration","1103","4.1","4.4","4.8","4.9","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","4.1","3.9","4.3","4.3","4.3","4.4","4.1","3.5","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.2","4.5","4.3","4.3","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.8","4.9","4.9","4.9","4.9","4.7","4.8","4.8","4.9","4.8","4.8","4.8","4.8","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","4.9","4.2","4.4","53","35","12",NA,NA,"Prof Development for Co-op (201730: Spring 2017)","Harrington, Kelly","03","Prof Development for Co-op","30118","BUSN","33","19","0","Business Administration","1103","4.4","4.4","4.9","4.8","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","4.4","4.5","4.6","4.5","4.6","4.5","4.5","3.9","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.4","4.4","4.4","4.3","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.9","4.7","4.9","4.8","4.8","4.8","4.9","4.8","4.9","4.8","4.9","4.9","4.9","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.2","4.4","47","32","5","5","11","Prof Development for Co-op (201730: Spring 2017)","Sarkisian, Linda","04","Prof Development for Co-op","30117","BUSN","38","20","1","Business Administration","1103","3.8","4.2","4.6","4.5","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","3.8","3.7","4.0","3.6","3.9","4.3","3.8","3.4","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.1","4.2","4.3","4.2","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.6","4.6","4.6","4.7","4.7","4.5","4.5","4.5","4.3","4.5","4.6","4.7","4.8","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.2","4.4","47","47","5",NA,NA,"Prof Development for Co-op (201730: Spring 2017)","Chewning, Esther","05","Prof Development for Co-op","32846","BUSN","30","14","1","Business Administration","1103","4.0","4.1","4.3","4.2","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","4.2","3.7","4.3","4.2","4.3","4.1","3.8","3.6","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.1","4.1","4.2","4.1","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.2","4.2","4.4","4.3","4.5","4.5","4.4","4.2","4.1","4.5","4.3","4.4","4.4","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","4.2","4.2","4.4","31","38","8","23",NA,"Prof Development for Co-op (201730: Spring 2017)","Kelley, Ryann","06","Prof Development for Co-op","30116","BUSN","40","20","0","Business Administration","1103","4.2","4.3","4.6","4.7","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","4.2","3.9","4.5","4.3","4.5","4.5","4.3","3.4","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.2","4.3","4.3","4.3","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.6","4.7","4.6","4.7","4.5","4.4","4.4","4.5","4.5","4.7","4.5","4.5","4.7","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","4.7","4.2","4.4",NA,"10","55","20","10","Prof Development for Co-op (201730: Spring 2017)","Bassett, Kayla","07","Prof Development for Co-op","30115","BUSN","34","18","1","Business Administration","1103","4.6","4.6","4.8","4.9","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","4.4","4.8","4.6","4.5","4.7","4.7","4.7","4.5","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.7","4.6","4.6","4.6","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.8","4.7","4.7","4.8","4.8","4.7","4.7","4.8","4.8","4.7","4.8","4.8","4.9","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","4.9","4.2","4.4","71","6","12","6","6","Prof Development for Co-op (201730: Spring 2017)","Roberts, Christina","08","Prof Development for Co-op","30114","BUSN","38","19","0","Business Administration","1103","3.6","4.0","4.2","4.2","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","3.7","3.2","4.3","4.0","3.6","3.7","3.4","2.7","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.0","4.1","4.0","3.9","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.4","4.3","4.3","4.3","4.2","3.9","4.0","4.3","3.8","4.5","4.0","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
"4.3","4.2","4.5","4.3","4.3","4.5","4.2","4.2","4.4",NA,"58","21","16",NA,"Prof Development for Co-op (201730: Spring 2017)","Larson, Elizabeth","09","Prof Development for Co-op","30054","BUSN","27","13","0","Business Administration","1103","3.8","3.9","4.6","4.6","3.9","4.1","4.3","4.2","4.1","4.2","4.4","4.4","4.1","3.5","4.1","3.9","3.9","3.9","3.8","3.1","4.0","3.4","4.2","4.0","4.0","4.1","3.9","3.5","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.0","4.0","3.9","3.8","4.0","4.1","4.1","4.0","4.2","4.3","4.0","4.1","4.8","4.8","4.8","4.8","4.8","4.6","4.0","4.2","4.3","4.8","4.4","4.7","4.7","4.4","4.3","4.3","4.4","4.4","4.2","4.2","4.2","4.2","4.4","4.3","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2"
