"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106"
"108","Algorithms  Data (201730: Spring 2017)","Nguyen, Huy","01","Algorithms  Data","30542","CS","33","21","0","Computer Science","4800","4.3","4.3","4.5","4.5","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","4.3","3.9","4.3","4.5","4.3","4.0","4.1","4.8","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.5","4.3","3.8","4.3","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.5","4.3","4.5","4.6","4.7","4.6","4.3","4.5","4.3","4.7","4.4","4.5","4.6","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.2","4.4","5","10","52","19","14"
"109","Algorithms  Data (201730: Spring 2017)","Ossowski, Jacek","02","Algorithms  Data","35015","CS","50","19","1","Computer Science","4800","4.0","4.1","4.2","4.1","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","3.7","3.7","4.5","4.6","3.7","3.6","3.6","4.6","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.3","4.3","3.5","4.0","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.3","3.8","4.4","4.6","4.5","4.2","3.7","4.1","3.8","4.8","3.8","4.2","4.8","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.1","4.2","4.4","6","22","44","17","11"
"110","Building Game Engines (201730: Spring 2017)","Brown, Nicholas","01","Building Game Engines","33635","CS","16","4","0","Computer Science","4850","4.1","3.8","3.9","4.3","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","4.0","4.0","4.3","4.3","3.8","4.0","4.3","4.0","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.0","4.0","3.8","3.5","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.3","3.8","4.3","4.0","3.8","3.8","3.8","4.3","3.5","4.3","3.5","4.3","4.0","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.3","4.2","4.4","25","25","50",NA,NA
"111","Intensive Foundations of CS (201730: Spring 2017)","Razzaq, Leena","02","Intensive Foundations of CS","38064","CS","28","18","0","Computer Science","5001","4.3","4.1","4.5","4.4","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","4.3","4.3","4.2","4.5","4.4","4.1","4.3","4.1","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.4","4.3","3.4","4.0","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.6","4.5","4.4","4.7","4.7","4.7","4.2","4.5","4.2","4.7","4.4","4.5","4.3","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.4","4.2","4.4",NA,"6","22","39","33"
"112","Intensive Foundations of CS (201730: Spring 2017)","Gust, Philip","03","Intensive Foundations of CS","38562","CS","14","12","0","Computer Science","5001","3.5","3.6","3.9","3.8","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","3.3","2.8","3.5","4.2","3.7","3.6","3.5","3.3","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.6","3.8","3.4","3.5","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.0","3.7","3.5","3.8","3.8","3.5","4.0","4.1","3.8","4.2","4.0","4.4","4.3","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.8","4.2","4.4",NA,"8","25","17","50"
"113","Discrete and Data Structures (201730: Spring 2017)","Schnyder, Walter","02","Discrete and Data Structures","38066","CS","33","19","0","Computer Science","5002","3.6","3.5","3.7","3.7","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","3.2","4.1","4.1","4.1","3.4","3.4","3.4","3.0","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.6","3.7","3.1","3.4","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.1","3.7","3.8","2.8","3.8","2.6","3.7","4.4","3.1","4.4","4.1","4.3","4.0","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.7","4.2","4.4","11","28",NA,"44","11"
"114","Discrete and Data Structures (201730: Spring 2017)","Gust, Philip","03","Discrete and Data Structures","38563","CS","14","11","0","Computer Science","5002","3.6","4.1","3.9","3.8","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","3.6","3.0","3.5","4.2","3.6","3.7","3.5","3.6","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.1","4.0","4.1","4.1","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.8","3.6","3.8","3.6","3.7","3.5","4.0","4.1","3.5","4.0","3.8","4.4","4.2","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.8","4.2","4.4","9",NA,"27","18","45"
"115","Recitation for CS 5001 (201730: Spring 2017)","Razzaq, Leena","02","Recitation for CS 5001","38067","CS","28","13","1","Computer Science","5003","3.9","4.2","4.3","3.8","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","3.8","4.0","3.8","4.4","3.2","3.7","4.0","4.3","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.2","4.4","3.9","4.2","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.2","4.2","4.2","4.6","4.4","4.3","3.8","4.2","4.0","4.7","4.5","4.5","4.5","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.8","4.2","4.4","20","40","10","20","10"
"116","Recitation for CS 5001 (201730: Spring 2017)","Gust, Philip","03","Recitation for CS 5001","38564","CS","14","10","0","Computer Science","5003","3.8","4.0","3.9","3.7","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","3.8","3.4","3.9","3.9","3.9","4.1","3.8","4.0","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.9","3.9","4.0","4.0","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.8","3.8","3.8","3.8","3.7","3.6","4.1","4.0","3.8","4.0","3.8","4.2","4.1","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.7","4.2","4.4",NA,"20","20","20","40"
"117","Object-Oriented Design (201730: Spring 2017)","Zontak, Maria","01","Object-Oriented Design","38111","CS","31","25","1","Computer Science","5004","4.5","4.5","3.5","3.3","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","4.6","4.2","4.5","4.7","4.6","4.5","4.3","4.5","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.6","4.5","4.5","4.6","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.3","3.3","3.3","3.6","4.0","3.5","3.8","3.5","2.8","2.6","3.8","3.9","3.7","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.3","4.2","4.4",NA,"4","13","21","63"
"118","Object-Oriented Design (201730: Spring 2017)","Skoteiniotis, Therapon","01","Object-Oriented Design","38111","CS","31","25","1","Computer Science","5004","4.5","4.5","4.6","4.7","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","4.6","4.2","4.5","4.7","4.6","4.5","4.3","4.5","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.6","4.5","4.5","4.6","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.7","4.7","4.8","4.8","4.7","4.6","4.6","4.5","4.8","4.5","4.6","4.7","4.6","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.7","4.2","4.4",NA,"4","13","21","63"
"119","Object-Oriented Design (201730: Spring 2017)","Shesh, Amit","02","Object-Oriented Design","38068","CS","25","22","0","Computer Science","5004","4.5","4.5","4.7","4.8","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","4.8","3.8","4.5","4.7","4.6","4.6","4.4","4.6","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.7","4.6","4.0","4.5","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.8","4.6","4.8","4.8","4.8","4.8","4.6","4.5","4.7","4.8","4.7","4.8","4.9","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.2","4.4",NA,NA,"5","23","73"
"120","Recitation for CS 5004 (201730: Spring 2017)","Zontak, Maria","01","Recitation for CS 5004","38115","CS","19","17","1","Computer Science","5005","4.3","4.2","3.7","3.3","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","4.2","4.1","4.5","4.3","4.1","4.2","4.4","4.3","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.1","4.2","4.3","4.3","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.7","3.5","3.9","3.9","3.9","3.5","3.8","3.7","3.0","3.0","3.9","4.1","3.8","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.3","4.2","4.4",NA,"31","38",NA,"19"
"121","Recitation for CS 5004 (201730: Spring 2017)","Skoteiniotis, Therapon","01","Recitation for CS 5004","38115","CS","19","17","1","Computer Science","5005","4.3","4.2","4.4","4.6","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","4.2","4.1","4.5","4.3","4.1","4.2","4.4","4.3","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.1","4.2","4.3","4.3","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.5","4.6","4.6","4.6","4.6","4.2","4.4","4.4","4.4","4.1","4.5","4.4","4.3","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.6","4.2","4.4",NA,"31","38",NA,"19"
"122","Recitation for CS 5004 (201730: Spring 2017)","Shesh, Amit","02","Recitation for CS 5004","38070","CS","25","19","1","Computer Science","5005","4.6","4.5","4.7","4.7","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","4.7","4.3","4.7","4.6","4.7","4.7","4.7","4.7","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.6","4.6","4.2","4.6","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.7","4.7","4.8","4.8","4.8","4.8","4.7","4.7","4.7","4.8","4.7","4.8","4.8","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.7","4.2","4.4","53","18","6","6","18"
"123","Recitation for CS 5004 (201730: Spring 2017)","Zontak, Maria","03","Recitation for CS 5004","38116","CS","12","7","0","Computer Science","5005","4.3","4.3","3.4","3.3","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","4.2","4.3","4.4","4.4","4.1","4.1","4.3","4.1","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.1","4.4","4.4","4.3","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.1","3.0","3.3","3.3","3.9","3.1","3.7","3.4","2.9","2.9","3.7","3.7","3.9","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.3","4.2","4.4","29","14","29","29",NA
"124","Recitation for CS 5004 (201730: Spring 2017)","Skoteiniotis, Therapon","03","Recitation for CS 5004","38116","CS","12","7","0","Computer Science","5005","4.3","4.3","4.6","4.3","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","4.2","4.3","4.4","4.4","4.1","4.1","4.3","4.1","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.1","4.4","4.4","4.3","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.8","4.6","4.8","4.6","4.6","4.8","4.8","4.4","4.6","4.4","4.6","4.6","4.4","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.3","4.2","4.4","29","14","29","29",NA
"125","Algorithms (201730: Spring 2017)","Buck, Joseph","02","Algorithms","38117","CS","31","24","1","Computer Science","5006","3.4","3.4","3.6","3.3","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","3.4","3.5","3.6","3.6","3.0","3.2","3.2","3.6","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.4","3.4","3.3","3.3","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.7","3.3","3.3","3.6","3.4","3.0","3.7","3.7","3.2","4.5","4.1","3.8","3.9","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.4","4.2","4.4",NA,"35","30",NA,"26"
"126","Computer Systems (201730: Spring 2017)","Hamed, Ahmed","01","Computer Systems","37912","CS","28","19","0","Computer Science","5007","2.2","2.0","2.3","2.1","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","2.0","2.5","2.4","2.1","2.3","2.2","2.4","2.0","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","1.8","2.0","2.0","2.1","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","2.3","1.8","2.2","1.9","2.2","1.9","1.8","2.6","1.8","2.9","2.5","2.1","3.7","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","2.1","4.2","4.4","53","37","5",NA,"5"
"127","Programming Design Paradigm (201730: Spring 2017)","Clinger, William","01","Programming Design Paradigm","31004","CS","47","29","0","Computer Science","5010","3.5","3.7","3.7","3.4","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","3.8","3.0","3.7","3.9","3.1","3.1","3.1","4.0","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.6","3.9","3.6","3.6","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.1","3.6","3.7","3.7","3.9","3.5","3.4","3.7","3.3","4.0","3.6","3.8","4.1","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.4","4.2","4.4",NA,NA,"7","28","66"
"128","Programming Design Paradigm (201730: Spring 2017)","Clinger, William","02","Programming Design Paradigm","34204","CS","49","44","0","Computer Science","5010","3.3","3.4","3.5","3.4","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","3.5","3.0","3.4","3.6","3.1","3.2","2.9","3.4","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.3","3.5","3.3","3.4","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.8","3.2","3.7","3.6","3.7","3.2","3.3","3.3","2.9","3.9","3.4","3.7","3.8","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.4","4.2","4.4",NA,"2","2","14","82"
"129","Recitation For CS 5010 (201730: Spring 2017)","Clinger, William","01","Recitation For CS 5010","31547","CS","27","18","1","Computer Science","5011","3.3","3.5","3.4","3.2","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","3.4","2.9","3.4","3.5","3.3","3.3","3.1","3.7","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.5","3.6","3.4","3.4","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.8","3.4","3.6","3.2","3.5","3.6","3.1","3.4","3.1","3.5","3.4","3.6","3.6","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.2","4.2","4.4","24",NA,"12","12","53"
"130","Recitation For CS 5010 (201730: Spring 2017)","Clinger, William","02","Recitation For CS 5010","34207","CS","23","14","0","Computer Science","5011","3.3","3.4","3.5","3.1","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","3.2","3.3","3.5","3.5","3.1","3.2","3.1","3.2","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.1","3.5","3.4","3.5","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.7","3.4","3.5","3.6","3.6","3.4","3.6","3.5","3.1","3.5","3.4","3.4","3.4","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.1","4.2","4.4","43",NA,NA,"36",NA
"131","Recitation For CS 5010 (201730: Spring 2017)","Clinger, William","03","Recitation For CS 5010","34706","CS","21","14","1","Computer Science","5011","3.7","3.6","3.6","3.4","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","3.7","3.8","3.8","4.0","3.5","3.6","3.6","3.5","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.7","3.7","3.4","3.7","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.8","3.7","3.7","3.7","3.8","3.5","3.5","3.5","3.4","3.7","3.6","3.7","3.6","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.4","4.2","4.4","33","8",NA,"8","50"
"132","Recitation For CS 5010 (201730: Spring 2017)","Clinger, William","04","Recitation For CS 5010","35580","CS","25","18","1","Computer Science","5011","3.4","3.7","3.6","3.5","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","3.7","3.3","3.6","3.6","3.1","3.3","3.1","3.5","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.8","3.9","3.5","3.7","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.7","3.7","3.7","3.7","3.4","3.4","3.5","3.3","3.3","3.7","3.6","3.7","3.8","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.5","4.2","4.4","31",NA,"13",NA,"56"
"133","Fndtns Artificial Intellegence (201730: Spring 2017)","Platt, Robert","01","Fndtns Artificial Intellegence","33040","CS","39","25","0","Computer Science","5100","3.9","3.9","4.0","3.8","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","4.2","3.8","3.9","4.1","3.6","3.7","3.7","4.1","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.8","4.3","3.6","3.9","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.8","3.3","4.3","4.3","3.4","4.0","3.9","4.2","3.7","4.8","4.1","4.1","4.1","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.8","4.2","4.4","4","12","40","28","16"
"134","Game Artificial Intelligence (201730: Spring 2017)","Seif El-Nasr, Magy","01","Game Artificial Intelligence","35582","CS","23","15","2","Computer Science","5150","3.7","3.8","3.7","3.3","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","3.7","3.6","3.5","4.0","3.2","4.1","3.5","4.1","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.8","4.0","3.7","3.9","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.5","3.2","3.5","3.5","4.0","3.9","3.8","3.8","3.4","4.2","3.5","3.6","3.8","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.3","4.2","4.4",NA,"15","31","23","31"
"135","Database Management Sys (201730: Spring 2017)","Baclawski, Kenneth","01","Database Management Sys","32577","CS","75","57","0","Computer Science","5200","4.2","4.3","4.5","4.4","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","4.4","3.9","4.4","4.4","4.3","4.1","4.1","4.0","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.3","4.3","4.3","4.3","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.5","4.5","4.5","4.6","4.7","4.3","4.4","4.5","4.4","4.7","4.6","4.7","4.5","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.4","4.2","4.4",NA,"19",NA,"56","14"
"136","Database Management Sys (201730: Spring 2017)","Chhay, Bruce","02","Database Management Sys","38120","CS","16","11","0","Computer Science","5200","4.3","4.1","4.5","4.3","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","4.4","4.3","4.4","4.5","4.3","4.2","4.4","4.0","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.0","4.1","4.2","4.3","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.4","4.4","4.7","4.6","4.5","4.1","4.0","4.6","4.5","4.7","4.5","4.3","4.7","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.3","4.2","4.4","9","9","45","18","18"
"137","Pattern Recogn  Comput Vision (201730: Spring 2017)","Zontak, Maria","01","Pattern Recogn  Comput Vision","38119","CS","11","10","0","Computer Science","5330","3.9","3.9","4.4","4.0","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","3.6","3.6","3.9","4.3","3.6","4.0","3.9","4.3","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","3.9","3.9","3.9","3.9","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.1","3.9","4.4","4.2","4.6","4.3","4.6","4.4","4.1","4.5","4.5","4.8","4.6","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.0","4.2","4.4",NA,"10","50","10","30"
"138","Principles of Programming Lang (201730: Spring 2017)","Barzilay, Eliyahu","01","Principles of Programming Lang","31282","CS","7","4","0","Computer Science","5400","4.5","4.8","4.6","4.8","4.0","4.0","4.2","4.2","4.1","4.2","4.4","4.4","4.3","3.5","5.0","5.0","4.3","4.0","4.8","5.0","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.1","4.0","3.9","4.3","4.2","4.2","4.2","4.0","4.1","4.8","4.8","5.0","4.7","4.1","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.8","4.5","4.5","4.8","5.0","5.0","4.3","4.5","4.5","4.8","4.0","4.3","5.0","4.3","4.1","4.2","4.3","4.3","4.1","4.0","4.2","4.0","4.4","4.2","4.3","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.2","4.4",NA,"75","25",NA,NA
